road_condition_score,traffic_score,weather_score,road_gradient,hauling_distance,truck_speed,shift,truck_id,loc_Front Kasovo,loc_Front Vatikan,loc_Front Wales,loc_Front Zambia
3.34,2.7,3.83,-0.02,8.99,33.19,1,5,True,False,False,False
3.34,2.7,3.83,-0.02,8.65,30.91,1,8,True,False,False,False
2.9,3.04,3.59,-0.41,6.29,26.18,0,17,False,False,False,True
3.07,2.91,3.5,-0.01,5.35,25.99,0,9,False,False,True,False
3.27,2.88,3.74,0.25,8.31,33.67,0,15,False,False,False,False
3.58,2.6,4.14,0.0,4.42,24.56,1,2,False,True,False,False
2.9,3.04,3.59,-0.41,4.12,25.12,0,11,False,False,False,True
3.58,2.6,4.14,0.0,4.99,23.0,0,2,False,True,False,False
3.34,2.7,3.83,-0.02,4.2,23.07,1,16,True,False,False,False
3.07,2.91,3.5,-0.01,6.15,33.32,1,17,False,False,True,False
3.34,2.7,3.83,-0.02,4.97,26.55,1,19,True,False,False,False
3.34,2.7,3.83,-0.02,7.89,30.48,0,15,True,False,False,False
3.58,2.6,4.14,0.0,5.41,28.42,1,12,False,True,False,False
2.9,3.04,3.59,-0.41,4.85,29.43,1,6,False,False,False,True
3.27,2.88,3.74,0.25,4.82,18.76,1,14,False,False,False,False
2.9,3.04,3.59,-0.41,7.44,26.96,0,3,False,False,False,True
3.58,2.6,4.14,0.0,9.34,34.84,1,8,False,True,False,False
3.58,2.6,4.14,0.0,4.9,31.24,1,9,False,True,False,False
3.58,2.6,4.14,0.0,6.06,33.8,0,1,False,True,False,False
2.9,3.04,3.59,-0.41,8.25,29.54,1,5,False,False,False,True
3.34,2.7,3.83,-0.02,10.32,36.4,0,18,True,False,False,False
3.58,2.6,4.14,0.0,7.14,33.7,0,15,False,True,False,False
2.9,3.04,3.59,-0.41,5.75,30.67,1,4,False,False,False,True
3.07,2.91,3.5,-0.01,5.78,28.11,0,19,False,False,True,False
3.07,2.91,3.5,-0.01,7.85,32.09,1,10,False,False,True,False
3.27,2.88,3.74,0.25,5.17,30.26,0,0,False,False,False,False
3.34,2.7,3.83,-0.02,10.14,35.1,1,8,True,False,False,False
2.9,3.04,3.59,-0.41,6.31,31.22,0,17,False,False,False,True
3.58,2.6,4.14,0.0,6.24,29.3,0,7,False,True,False,False
3.34,2.7,3.83,-0.02,4.58,28.06,1,14,True,False,False,False
3.27,2.88,3.74,0.25,5.6,28.57,1,17,False,False,False,False
2.9,3.04,3.59,-0.41,5.63,28.87,1,9,False,False,False,True
3.07,2.91,3.5,-0.01,5.83,27.15,1,9,False,False,True,False
3.34,2.7,3.83,-0.02,5.71,24.65,1,4,True,False,False,False
3.07,2.91,3.5,-0.01,7.7,24.64,1,10,False,False,True,False
3.07,2.91,3.5,-0.01,5.78,26.88,1,9,False,False,True,False
3.34,2.7,3.83,-0.02,5.95,29.65,1,17,True,False,False,False
3.27,2.88,3.74,0.25,4.33,25.1,1,2,False,False,False,False
3.58,2.6,4.14,0.0,8.19,32.08,1,10,False,True,False,False
3.07,2.91,3.5,-0.01,6.8,32.25,1,1,False,False,True,False
3.27,2.88,3.74,0.25,3.59,22.08,0,11,False,False,False,False
2.9,3.04,3.59,-0.41,6.25,31.18,0,17,False,False,False,True
3.34,2.7,3.83,-0.02,8.52,34.76,1,18,True,False,False,False
3.34,2.7,3.83,-0.02,8.14,35.26,1,13,True,False,False,False
3.34,2.7,3.83,-0.02,7.47,32.53,0,13,True,False,False,False
3.07,2.91,3.5,-0.01,5.03,29.03,0,6,False,False,True,False
3.34,2.7,3.83,-0.02,5.37,26.04,0,6,True,False,False,False
3.07,2.91,3.5,-0.01,4.61,27.63,1,0,False,False,True,False
3.07,2.91,3.5,-0.01,6.36,29.74,0,10,False,False,True,False
3.07,2.91,3.5,-0.01,4.59,25.72,1,2,False,False,True,False
3.58,2.6,4.14,0.0,4.66,25.36,0,2,False,True,False,False
3.07,2.91,3.5,-0.01,3.71,22.28,1,16,False,False,True,False
3.07,2.91,3.5,-0.01,8.84,35.09,0,8,False,False,True,False
3.27,2.88,3.74,0.25,5.06,29.15,1,14,False,False,False,False
3.58,2.6,4.14,0.0,7.64,29.87,1,3,False,True,False,False
3.58,2.6,4.14,0.0,5.39,25.97,0,19,False,True,False,False
3.58,2.6,4.14,0.0,8.18,41.44,0,8,False,True,False,False
2.9,3.04,3.59,-0.41,4.25,25.44,1,11,False,False,False,True
3.27,2.88,3.74,0.25,6.95,25.59,1,17,False,False,False,False
3.07,2.91,3.5,-0.01,6.45,30.17,1,17,False,False,True,False
2.9,3.04,3.59,-0.41,4.09,21.96,0,16,False,False,False,True
2.9,3.04,3.59,-0.41,6.01,29.33,0,7,False,False,False,True
3.27,2.88,3.74,0.25,8.1,34.6,1,15,False,False,False,False
3.58,2.6,4.14,0.0,4.74,26.49,0,14,False,True,False,False
2.9,3.04,3.59,-0.41,5.21,23.79,0,19,False,False,False,True
3.07,2.91,3.5,-0.01,5.88,27.82,1,19,False,False,True,False
3.07,2.91,3.5,-0.01,4.68,25.14,1,2,False,False,True,False
3.27,2.88,3.74,0.25,6.28,31.76,0,17,False,False,False,False
3.27,2.88,3.74,0.25,7.95,31.18,0,5,False,False,False,False
3.34,2.7,3.83,-0.02,5.38,32.96,0,0,True,False,False,False
2.9,3.04,3.59,-0.41,4.5,30.51,1,9,False,False,False,True
3.58,2.6,4.14,0.0,5.65,28.33,0,19,False,True,False,False
2.9,3.04,3.59,-0.41,8.65,30.53,0,18,False,False,False,True
3.58,2.6,4.14,0.0,4.77,24.76,1,6,False,True,False,False
3.34,2.7,3.83,-0.02,6.64,28.21,1,12,True,False,False,False
3.34,2.7,3.83,-0.02,5.32,29.99,0,19,True,False,False,False
3.58,2.6,4.14,0.0,4.04,25.0,1,2,False,True,False,False
2.9,3.04,3.59,-0.41,7.83,31.61,0,15,False,False,False,True
3.27,2.88,3.74,0.25,9.77,34.69,1,18,False,False,False,False
3.34,2.7,3.83,-0.02,7.02,30.82,0,3,True,False,False,False
2.9,3.04,3.59,-0.41,6.44,31.18,0,7,False,False,False,True
3.58,2.6,4.14,0.0,5.17,26.47,1,14,False,True,False,False
3.34,2.7,3.83,-0.02,7.07,29.71,1,13,True,False,False,False
3.58,2.6,4.14,0.0,4.87,27.85,0,9,False,True,False,False
3.07,2.91,3.5,-0.01,6.48,30.19,0,17,False,False,True,False
3.27,2.88,3.74,0.25,8.28,34.26,1,10,False,False,False,False
3.58,2.6,4.14,0.0,7.17,32.32,0,3,False,True,False,False
3.58,2.6,4.14,0.0,9.64,31.03,0,18,False,True,False,False
3.58,2.6,4.14,0.0,7.22,34.03,0,13,False,True,False,False
3.34,2.7,3.83,-0.02,6.97,31.48,1,3,True,False,False,False
3.07,2.91,3.5,-0.01,5.57,26.84,1,4,False,False,True,False
3.27,2.88,3.74,0.25,6.28,31.41,1,17,False,False,False,False
2.9,3.04,3.59,-0.41,7.84,34.16,0,15,False,False,False,True
3.07,2.91,3.5,-0.01,5.44,24.27,1,19,False,False,True,False
2.9,3.04,3.59,-0.41,4.11,24.07,0,11,False,False,False,True
3.58,2.6,4.14,0.0,7.3,31.24,0,7,False,True,False,False
2.9,3.04,3.59,-0.41,5.4,33.92,1,9,False,False,False,True
3.27,2.88,3.74,0.25,4.75,27.53,0,19,False,False,False,False
3.27,2.88,3.74,0.25,6.01,29.11,1,9,False,False,False,False
3.34,2.7,3.83,-0.02,11.17,28.27,1,13,True,False,False,False
3.58,2.6,4.14,0.0,4.92,28.66,1,6,False,True,False,False
2.9,3.04,3.59,-0.41,10.06,30.74,1,13,False,False,False,True
3.27,2.88,3.74,0.25,7.37,31.96,1,3,False,False,False,False
3.07,2.91,3.5,-0.01,4.84,28.44,1,19,False,False,True,False
